loss_avg;epoch;iteration;global_iteration
0.05066709220409393;0;100;100
0.1451398730278015;0;200;200
0.12876254320144653;0;300;300
0.08661764115095139;0;400;400
0.027499638497829437;0;500;500
0.045682720839977264;0;600;600
0.06321161240339279;0;700;700
0.07061833143234253;0;800;800
0.08773894608020782;0;900;900
0.026453912258148193;0;1000;1000
