loss_avg;epoch;iteration;global_iteration
0.3384307026863098;0;100;100
0.09917052835226059;0;200;200
0.13767015933990479;0;300;300
0.08307142555713654;0;400;400
0.06947129964828491;0;500;500
0.11731742322444916;0;600;600
0.07492680847644806;0;700;700
0.03378283232450485;0;800;800
0.17789816856384277;0;900;900
0.1904631108045578;0;1000;1000
0.028956448659300804;0;1100;1100
0.048022206872701645;0;1200;1200
